id,company,province,city,county
2439,广州市信尚安信息技术有限公司,广东省,惠州市,惠城区
2440,上海圣哲商贸有限公司,上海市,上海市,闵行区
2441,时代一汽动力电池有限公司,福建省,宁德市,霞浦县
2442,深圳市辰想智能科技有限公司,广东省,深圳市,宝安区
2443,成都汉康信息产业有限公司,四川省,成都市,武侯区
2444,上海天哲计算机科技有限公司,上海市,上海市,静安区
2445,南京耀苏信息技术有限公司,江苏省,南京市,雨花台区
2446,煜象科技（杭州）有限公司,浙江省,金华市,婺城区
2447,上海孟伯智能物联网科技有限公司,上海市,上海市,宝山区
2448,上海龙田数码科技有限公司,上海市,上海市,普陀区
2449,软通动力信息技术（集团）股份有限公司,贵州省,安顺市,平坝区
2450,轻山信息,湖南省,长沙市,长沙县
2451,上海翌辑信息技术有限公司,上海市,上海市,闵行区
2452,上海假面信息科技有限公司,上海市,上海市,徐汇区
2453,gongsi,,,
2454,广东东江环保设备有限公司,广东省,东莞市,
2455,江苏一通信息科技有限公司,江苏省,苏州市,昆山市
2456,上海迈高网络技术有限公司,上海市,上海市,徐汇区
2457,南京云锐创捷信息科技有限公司,江苏省,南京市,浦口区
2458,北京斯普信信息技术有限公司,北京市,北京市,海淀区
2459,福建城建智控科技有限公司,福建省,福州市,闽侯县
2460,大连金慧融智科技股份有限公司,北京市,北京市,西城区
2461,广东安达智能装备股份有限公司,广东省,东莞市,
2462,广州万云电子商务有限公司,广东省,广州市,天河区
2463,上海斐怡网络科技有限公司,上海市,上海市,闵行区
2464,国育产教融合教育科技（海南）有限公司,北京市,北京市,海淀区
2465,南通启明星辰信息安全技术有限公司,江苏省,南通市,崇川区
2466,上海杰为电子科技有限公司,上海市,上海市,浦东新区
2467,金程科技有限公司,江苏省,南京市,建邺区
2468,深圳市大成印象科技有限公司,北京市,北京市,海淀区
2469,阅动（广东）信息技术有限公司,广东省,广州市,白云区
2470,上海舜源计算机科技股份有限公司,上海市,上海市,杨浦区
2471,上海鹏生科技有限公司,上海市,上海市,浦东新区
2472,青米（北京）科技有限公司,北京市,北京市,丰台区
2473,杭州甬盛通信技术有限公司,浙江省,杭州市,余杭区
2474,济南聚仁信息技术有限公司,河南省,郑州市,中牟县
2475,菏泽市单县牧原农牧有限公司,山东省,菏泽市,单县
2476,山东四海春环保工程有限公司,山东省,潍坊市,奎文区
2477,优友（上海）节能科技有限公司,江苏省,常州市,钟楼区
2478,北京信升科技发展有限公司,北京市,北京市,石景山区
2479,安徽百旅信息科技有限公司,福建省,厦门市,集美区
2480,湖南智工信息科技有限公司,山东省,济南市,历城区
2481,常州英集动力科技有限公司,江苏省,常州市,新北区
2482,广州金久信息技术有限公司,广东省,广州市,白云区
2483,中电金信软件有限公司,上海市,上海市,浦东新区
2484,北京东方森太科技发展有限公司,北京市,北京市,海淀区
2485,北京怡和天润科技有限公司,北京市,北京市,海淀区
2486,北京新雷能科技股份有限公司,北京市,北京市,昌平区
2487,深圳市小芒创新科技有限公司,北京市,北京市,海淀区
2488,天津卓朗昆仑云软件技术有限公司,天津市,天津市,红桥区
2489,广州优亿信息科技有限公司,湖南省,长沙市,长沙县
2490,山东国金汽车制造有限公司,山东省,淄博市,张店区
2491,众合发展（北京）信息技术有限公司,北京市,北京市,朝阳区
2492,山东浪潮数字服务有限公司,广东省,广州市,天河区
2493,福建火焰云科技有限公司,福建省,福州市,鼓楼区
2494,苏州威客云终端技术有限公司,江苏省,苏州市,吴中区
2495,天宇正清科技有限公司,陕西省,榆林市,神木市
2496,合肥瑞裕科技投资有限公司,安徽省,合肥市,蜀山区
2497,浙江墨树文化传媒有限公司,浙江省,杭州市,拱墅区
2498,深圳市元派科技有限公司,广东省,深圳市,南山区
2499,广东善能科技发展股份有限公司,广东省,广州市,海珠区
2500,北京永恒之蓝信息技术有限公司,北京市,北京市,昌平区
2501,麦润智能科技成都有限公司,四川省,成都市,双流区
2502,北京瑞友科技股份有限公司,北京市,北京市,西城区
2503,上海得逸信息技术有限公司,上海市,上海市,徐汇区
2504,广东高德智能建筑股份有限公司,广东省,广州市,黄埔区
2505,湖南大唐先一科技有限公司,北京市,北京市,西城区
2506,汉博利特（北京）信息技术有限公司,北京市,北京市,通州区
2507,黑龙江海康网络科技有限公司,浙江省,宁波市,鄞州区
2508,传易（上海）科技有限公司,上海市,上海市,浦东新区
2509,广州力健健康管理有限公司,广东省,广州市,番禺区
2510,深圳市美好创亿医疗科技股份有限公司,广东省,惠州市,惠阳区
2511,典基网络科技（上海）有限公司,上海市,上海市,徐汇区
2512,北京初志科技有限公司,北京市,北京市,海淀区
2513,gongsi,,,
2514,gongsi,,,
2515,佛山市海峡旅游发展有限公司,广东省,佛山市,禅城区
2516,gongsi,,,
2517,gongsi,,,
2518,沈阳广杰物流有限公司,辽宁省,沈阳市,浑南区
2519,盐城市合力聚阵网络科技有限公司,江苏省,盐城市,盐都区
2520,gongsi,,,
2521,gongsi,,,
2522,厦门薪薪动力数字科技有限公司,福建省,厦门市,思明区
2523,上海译忻法律咨询有限公司,湖北省,武汉市,江夏区
2524,深圳东南创通智能科技有限公司,广东省,深圳市,龙华区
2525,gongsi,,,
2526,大健云仓科技（苏州）有限公司,福建省,厦门市,湖里区
2527,gongsi,,,
2528,海南东岸水产开发有限公司,海南省,海口市,龙华区
2529,徐州青鸟网络科技有限公司,江苏省,徐州市,云龙区
2530,gongsi,,,
2531,太原杰锐文化传媒有限公司,山西省,太原市,尖草坪区
2532,深圳市雄诚智能工程有限公司,广东省,汕头市,潮南区
2533,深圳市启梦人科技有限公司,广东省,深圳市,宝安区
2534,gongsi,,,
2535,龙芯国际科技（东莞）有限公司,广东省,梅州市,梅江区
2536,gongsi,,,
2537,gongsi,,,
2538,gongsi,,,
2539,gongsi,,,
2540,gongsi,,,
2541,中电金信软件有限公司,香港特别行政区,香港,九龙城区
2542,gongsi,,,
2543,gongsi,,,
2544,特斯拉汽车（北京）有限公司,上海市,上海市,浦东新区
2545,苏州市龙德信息技术咨询有限公司,江苏省,苏州市,吴中区
2546,gongsi,,,
2547,北京中睿天下信息技术有限公司,北京市,北京市,海淀区
2548,厦门雅迅网络股份有限公司,上海市,上海市,嘉定区
2549,gongsi,,,
2550,gongsi,,,
2551,gongsi,,,
2552,深圳奎蛇软件科技有限公司,广东省,深圳市,龙华区
2553,gongsi,,,
2554,腾讯科技（上海）有限公司,上海市,上海市,徐汇区
2555,湖州顺晶纺织品有限公司,浙江省,湖州市,吴兴区
2556,gongsi,,,
2557,武汉同行渡科技有限公司,广东省,深圳市,福田区
2558,明诚众盛（广东）产业发展中心（有限合伙）,广东省,广州市,番禺区
2559,gongsi,,,
2560,山西科达自控股份有限公司,山西省,太原市,小店区
2561,gongsi,,,
2562,gongsi,,,
2563,gongsi,,,
2564,深圳市龙游云技术有限公司,广东省,深圳市,南山区
2565,gongsi,,,
2566,深圳市中手游网络科技有限公司,上海市,上海市,闵行区
2567,gongsi,,,
2568,gongsi,,,
2569,陕西科奥隆科技机电设备有限公司,陕西省,榆林市,神木县
2570,gongsi,,,
2571,gongsi,,,
2572,跨越速运集团有限公司,广东省,深圳市,宝安区
2573,内蒙古微造智能设备科技股份有限公司,内蒙古自治区,呼和浩特市,赛罕区
2574,重庆京斗云文化传媒有限公司,重庆市,重庆市,渝北区
2575,gongsi,,,
2576,扬州亿果动漫玩具有限公司,江苏省,扬州市,邗江区
2577,gongsi,,,
2578,gongsi,,,
2579,广东合航科技有限公司,广东省,潮州市,湘桥区
2580,gongsi,,,
2581,gongsi,,,
2582,深圳市迅龙创威网络技术有限公司,广东省,深圳市,南山区
2583,gongsi,,,
2584,大瑶神露（江苏）生物科技有限公司,江苏省,盐城市,盐都区
2585,特斯拉汽车（北京）有限公司,广东省,深圳市,南山区
2586,gongsi,,,
2587,深圳市美志光电技术有限公司,广东省,深圳市,龙岗区
2588,北京默契破冰科技有限公司,北京市,北京市,东城区
2589,桂林鑫广达汽车销售服务有限责任公司,广西壮族自治区,桂林市,灵川县
2590,安徽君强宏远科技有限公司,安徽省,合肥市,蜀山区
2591,北京今日头条科技有限公司,广东省,广州市,海珠区
2592,gongsi,,,
2593,gongsi,,,
2594,gongsi,,,
2595,gongsi,,,
2596,gongsi,,,
2597,上海冰风网络科技有限公司,上海市,上海市,嘉定区
2598,gongsi,,,
2599,gongsi,,,
2600,上海友塔网络科技有限公司,上海市,上海市,长宁区
2601,gongsi,,,
2602,深圳市龙游云技术有限公司,广东省,深圳市,南山区
2603,gongsi,,,
2604,gongsi,,,
2605,浙江飞猪网络技术有限公司,浙江省,杭州市,余杭区
2606,gongsi,,,
2607,深圳市荣昇信息科技有限公司,广东省,深圳市,龙岗区
2608,北京盈迪曼德科技有限公司,北京市,北京市,朝阳区
2609,gongsi,,,
2610,上海鹰角网络科技有限公司,上海市,上海市,徐汇区
2611,gongsi,,,
2612,gongsi,,,
2613,杭州倚澜科技有限公司,北京市,北京市,海淀区
2614,广州尊游软件科技有限公司,广东省,广州市,海珠区
2615,gongsi,,,
2616,麒源盛景科技（北京）有限公司,北京市,北京市,海淀区
2617,北京优酷科技有限公司,北京市,北京市,朝阳区
2618,gongsi,,,
2619,扬州亿果动漫玩具有限公司,江苏省,扬州市,邗江区
2620,广州百田信息科技有限公司,广东省,广州市,天河区
2621,gongsi,,,
2622,gongsi,,,
2623,广州迷墙科技有限公司,广东省,广州市,海珠区
2624,gongsi,,,
2625,gongsi,,,
2626,网易（杭州）网络有限公司,北京市,北京市,海淀区
2627,上海万允信息科技有限公司,上海市,上海市,长宁区
2628,gongsi,,,
2629,gongsi,,,
2630,gongsi,,,
2631,gongsi,,,
2632,gongsi,,,
2633,深圳市探鸽智能科技有限公司,广东省,深圳市,龙岗区
2634,gongsi,,,
2635,深圳市腾讯计算机系统有限公司,广东省,深圳市,南山区
2636,数影星球（杭州）科技有限公司,北京市,北京市,朝阳区
2637,gongsi,,,
2638,深圳市联瑞电子有限公司,广东省,深圳市,龙岗区
2639,gongsi,,,
2640,上海瀚世信息技术有限公司,上海市,上海市,徐汇区
2641,上海吾未网络科技有限公司,上海市,上海市,徐汇区
2642,阿里巴巴（中国）有限公司,北京市,北京市,朝阳区
2643,gongsi,,,
2644,gongsi,,,
2645,gongsi,,,
2646,gongsi,,,
2647,gongsi,,,
2648,gongsi,,,
2649,上海聚水潭网络科技有限公司,上海市,上海市,闵行区
2650,gongsi,,,
2651,gongsi,,,
2652,北京逍遥一下科技有限公司,北京市,北京市,海淀区
2653,gongsi,,,
2654,北京时代创信科技有限公司,北京市,北京市,丰台区
2655,移惠信息技术（上海）有限公司,上海市,上海市,静安区
2656,海南家贝装饰装修工程有限公司,海南省,,琼海市
2657,同程网络科技股份有限公司,北京市,北京市,朝阳区
2658,gongsi,,,
2659,gongsi,,,
2660,gongsi,,,
2661,元宇宙建设（山东）集团有限公司,山东省,济南市,历下区
2662,乌鲁木齐萝膳堂健康管理有限公司,新疆维吾尔自治区,乌鲁木齐市,新市区
2663,gongsi,,,
2664,利姆斯（北京）区块链技术有限公司,北京市,北京市,海淀区
2665,壹沓科技（上海）有限公司,上海市,上海市,静安区
2666,gongsi,,,
2667,gongsi,,,
2668,gongsi,,,
2669,上海泛微网络科技股份有限公司,云南省,昆明市,西山区
2670,gongsi,,,
2671,gongsi,,,
2672,gongsi,,,
2673,祁阳东骏纺织有限公司,湖南省,永州市,祁阳市
2674,gongsi,,,
2675,gongsi,,,
2676,湖北九州云智科技有限公司,湖北省,武汉市,东西湖区
2677,杭州时划科技有限公司,浙江省,杭州市,滨江区
2678,武汉心驰神往科技有限公司,湖北省,武汉市,江夏区
2679,gongsi,,,
2680,上海纯氧互娱科技有限公司,上海市,上海市,闵行区
2681,gongsi,,,
2682,gongsi,,,
